ST_NAME,YEAR,AC_NO,#,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Bihar,1980,139,10,PURNEA,GEN,GANGA PRASAD YADAV,M,,NODATA,IND,421
Bihar,1980,139,11,PURNEA,GEN,JETHANI HIRANAND,M,,NODATA,JNP,370
Bihar,1980,139,12,PURNEA,GEN,SUMITRA DEVI,F,,NODATA,IND,297
Bihar,1980,139,13,PURNEA,GEN,GULAM RASUL,M,,NODATA,IND,178
Bihar,1980,140,1,KORHA,SC,VISHWANATH RISHI,M,,NODATA,INC,24282
Bihar,1980,140,2,KORHA,SC,BHOOP LAL PASWAN,M,,NODATA,JNP(SC),14313
Bihar,1980,140,3,KORHA,SC,SITA RAM DAS,M,,NODATA,INC(U),1098
Bihar,1980,140,4,KORHA,SC,BHAGWAN DAS,M,,NODATA,IND,370
Bihar,1980,141,1,BARARI,GEN,KARUNESHWAR SINGH,M,,NODATA,INC,16613
Bihar,1980,141,2,BARARI,GEN,SAPANA DEVI,F,,NODATA,JNP(SC),11061
Bihar,1980,141,3,BARARI,GEN,MANSOOR ALAM,M,,NODATA,IND,9510
Bihar,1980,141,4,BARARI,GEN,BHAGWAT AZAD,M,,NODATA,BJP,7329
Bihar,1980,141,5,BARARI,GEN,PREMNATH JAISWAL,M,,NODATA,IND,4942
Bihar,1980,141,6,BARARI,GEN,DINESH PRASAD YADAV,M,,NODATA,CPI,3926
Bihar,1980,141,7,BARARI,GEN,SHIV NARAYAN YADAV,M,,NODATA,IND,1477
Bihar,1980,141,8,BARARI,GEN,MUSA ALI,M,,NODATA,JNP(SR),479
Bihar,1980,141,9,BARARI,GEN,GUMANI YADAV,M,,NODATA,IND,381
Bihar,1980,141,10,BARARI,GEN,SURYA NARAIN SINGH,M,,NODATA,IND,367
Bihar,1980,141,11,BARARI,GEN,BASUDEO PRASAD SINGH,M,,NODATA,INC(U),312
Bihar,1980,141,12,BARARI,GEN,BENOY KIRSHNA MANDAL,M,,NODATA,IND,175
Bihar,1980,142,1,KATIHAR,GEN,SITARAM CHAMARIA,M,,NODATA,INC,20282
Bihar,1980,142,2,KATIHAR,GEN,JAGBANDHU ADHIKARI,M,,NODATA,BJP,18638
Bihar,1980,142,3,KATIHAR,GEN,SATYA NARAYAN BISHWAS,M,,NODATA,INC(U),9263
Bihar,1980,142,4,KATIHAR,GEN,SAJAN KUMAR SHARMA,M,,NODATA,IND,5089
Bihar,1980,142,5,KATIHAR,GEN,MAKSUD ALAM,M,,NODATA,CPI,4932
Bihar,1980,142,6,KATIHAR,GEN,S. AHMAD SABRI,M,,NODATA,JNP(SC),1885
Bihar,1980,142,7,KATIHAR,GEN,DINANATH NIRBHAY,M,,NODATA,IND,1186
Bihar,1980,142,8,KATIHAR,GEN,RANA RAJENDRA SINGH,M,,NODATA,JNP,943
Bihar,1980,142,9,KATIHAR,GEN,DEVENDRA KUMAR,M,,NODATA,IND,543
Bihar,1980,142,10,KATIHAR,GEN,SATYA NARAYAN PASWAN,M,,NODATA,IND,447
Bihar,1980,142,11,KATIHAR,GEN,FAKIR MOHAMMAD,M,,NODATA,IND,263
Bihar,1980,142,12,KATIHAR,GEN,SHAMBHU DAYAL SHARMA,M,,NODATA,IND,222
Bihar,1980,143,1,KADWA,GEN,MANGAN INSAN,M,,NODATA,IND,28149
Bihar,1980,143,2,KADWA,GEN,USHMAN GANI,M,,NODATA,INC,28119
Bihar,1980,143,3,KADWA,GEN,MOHAMMAD AYUB,M,,NODATA,INC(U),2575
Bihar,1980,143,4,KADWA,GEN,RAM SINGH,M,,NODATA,BJP,1508
Bihar,1980,143,5,KADWA,GEN,KHAGESH PRASAD SINGH,M,,NODATA,JNP,1474
Bihar,1980,143,6,KADWA,GEN,PASHUPATI SINGH,M,,NODATA,IND,353
Bihar,1980,143,7,KADWA,GEN,UTTAM SHARMA,M,,NODATA,IND,331
Bihar,1980,143,8,KADWA,GEN,WAJIUDDIN,M,,NODATA,IND,283
Bihar,1980,143,9,KADWA,GEN,S. AHMAD SAWRI,M,,NODATA,IND,130
Bihar,1980,146,1,MANIHARI,GEN,RAM SIPAHI YADAV,M,,NODATA,JNP,20175
Bihar,1980,146,2,MANIHARI,GEN,MUBARAK HUSSAIN,M,,NODATA,INC,18580
Bihar,1980,146,3,MANIHARI,GEN,SAGIR AHMAD,M,,NODATA,CPM,8484
Bihar,1980,146,4,MANIHARI,GEN,VIR BIKRAM,M,,NODATA,IND,1270
Bihar,1980,146,5,MANIHARI,GEN,DEOKRISHNA SINGH,M,,NODATA,IND,1021
Bihar,1980,146,6,MANIHARI,GEN,RAM SHANKAR CHATURVEDI,M,,NODATA,IND,735
Bihar,1980,146,7,MANIHARI,GEN,PRADUMAN KUMAR SINGH,M,,NODATA,IND,473
Bihar,1980,146,8,MANIHARI,GEN,DHARMNATH PRASAD ROY,M,,NODATA,JNP(SC),350
Bihar,1980,147,1,RAJMAHAL,GEN,DHRUB BHAGAT,M,,NODATA,BJP,29525
Bihar,1980,147,2,RAJMAHAL,GEN,RAGHUNATH PRASAD SODANI,M,,NODATA,INC,28411
Bihar,1980,147,3,RAJMAHAL,GEN,MAHABIR MANDAL,M,,NODATA,IND,2441
Bihar,1980,147,4,RAJMAHAL,GEN,JAMAL UDDIN,M,,NODATA,JNP(SC),2297
Bihar,1980,147,5,RAJMAHAL,GEN,SATYA NARAIN SHARMA,M,,NODATA,INC(U),925
Bihar,1980,147,6,RAJMAHAL,GEN,MD. MURTUZA,M,,NODATA,JNP(SR),895
Bihar,1980,147,7,RAJMAHAL,GEN,SHARDA PRASAD ROY,M,,NODATA,JNP,840
Bihar,1980,147,8,RAJMAHAL,GEN,PARMESHWAR PRASAD MODI,M,,NODATA,BSP,656
Bihar,1980,155,1,JAMTARA,GEN,ARUN KUMAR BOSE,M,,NODATA,CPI,13336
Bihar,1980,155,2,JAMTARA,GEN,MD. FURKAN ANSARI,M,,NODATA,INC,13312
Bihar,1980,155,3,JAMTARA,GEN,PARMANAND MISHRA,M,,NODATA,JMM,13285
Bihar,1980,155,4,JAMTARA,GEN,PRABHANJAN TEWARI,M,,NODATA,BJP,3403
Bihar,1980,155,5,JAMTARA,GEN,ANIRUDH SINGH,M,,NODATA,JNP(SC),1180
Bihar,1980,155,6,JAMTARA,GEN,PARMESHWAR BASKEY,M,,NODATA,IND,544
Bihar,1980,155,6,JAMTARA,GEN,TAPAN KUMAR BESRA,M,,NODATA,IND,544
Bihar,1980,155,8,JAMTARA,GEN,FAZLUR RAHMAN,M,,NODATA,INC(U),343
Bihar,1980,155,9,JAMTARA,GEN,MD. KHALIL MIAN,M,,NODATA,IND,329
Bihar,1980,155,10,JAMTARA,GEN,KAPILDEO THAKUR,M,,NODATA,IND,299
Bihar,1980,155,11,JAMTARA,GEN,KUMUD HAZARI,M,,NODATA,IND,282
Bihar,1980,155,12,JAMTARA,GEN,SHREE KRISHNA LAL GUPTA,M,,NODATA,IND,249
Bihar,1980,155,13,JAMTARA,GEN,AMAR BAIDYA,M,,NODATA,IND,142
Bihar,1980,155,14,JAMTARA,GEN,JHAGRU PANDIT,M,,NODATA,IND,135
Bihar,1980,155,15,JAMTARA,GEN,SURAJ MANDAL,M,,NODATA,IND,123
Bihar,1980,155,16,JAMTARA,GEN,CHANDRA KISHORE RAI,M,,NODATA,IND,104
Bihar,1980,158,1,DEOGHAR,SC,BAIDYA NATH DAS,M,,NODATA,INC,22996
Bihar,1980,158,2,DEOGHAR,SC,RABI KANT DAS,M,,NODATA,CPI,7297
Bihar,1980,158,3,DEOGHAR,SC,HARI CHAND SINGH,M,,NODATA,JNP,5225
Bihar,1980,158,4,DEOGHAR,SC,JAG NARAYAN DAS,M,,NODATA,BJP,4761
Bihar,1980,158,5,DEOGHAR,SC,SHIV RAM CHAUDHARY,M,,NODATA,JMM,3668
Bihar,1980,158,6,DEOGHAR,SC,VEENA RANI,F,,NODATA,JNP(SC),3284
Bihar,1980,158,7,DEOGHAR,SC,RAMESHWAR DAS,M,,NODATA,IND,369
Bihar,1980,160,1,DUMKA,ST,STEPHAN MARANDI,M,,NODATA,JMM,20170
Bihar,1980,160,2,DUMKA,ST,STENSHILA HEMBROM,F,,NODATA,IND,14977
Bihar,1980,160,3,DUMKA,ST,EDWARD MARANDI,M,,NODATA,IND,5834
Bihar,1980,160,4,DUMKA,ST,MAHADEO MARANDI,M,,NODATA,BJP,1888
Bihar,1980,160,5,DUMKA,ST,BIJOY KUMAR SONI,M,,NODATA,JNP,972
Bihar,1980,160,6,DUMKA,ST,PRITIVI CHAND KISKU,M,,NODATA,IND,339
Bihar,1980,160,7,DUMKA,ST,CYRIL THOMAS BESRA,M,,NODATA,INC(U),221
Bihar,1980,160,8,DUMKA,ST,CHHOTO MARANDI,M,,NODATA,IND,173
Bihar,1980,163,1,GODDA,GEN,HEMANT KUMAR JHA,M,,NODATA,INC,43410
Bihar,1980,163,2,GODDA,GEN,SUMRIT MANDAL,M,,NODATA,JMM,38035
Bihar,1980,163,3,GODDA,GEN,KHAGENDRA PD. THAKUR,M,,NODATA,CPI,4804
Bihar,1980,163,4,GODDA,GEN,DHANANJAY MAHTO,M,,NODATA,JNP(SC),4320
Bihar,1980,163,5,GODDA,GEN,SAYEED,M,,NODATA,JNP,1454
Bihar,1980,163,6,GODDA,GEN,VISHNU MANJHI,M,,NODATA,IND,811
Bihar,1980,163,7,GODDA,GEN,VINAY KANT DUBEY,M,,NODATA,IND,495
Bihar,1980,163,8,GODDA,GEN,LAKHAN MAHTON,M,,NODATA,BJP,290
Bihar,1980,164,1,MAHAGAMA,GEN,AWADH BIHARI SINGH,M,,NODATA,INC,35405
Bihar,1980,164,2,MAHAGAMA,GEN,SIDIQUE,M,,NODATA,JNP(SC),20281
Bihar,1980,164,3,MAHAGAMA,GEN,PANKAJ KUMAR SINGH,M,,NODATA,JNP,7004
Bihar,1980,164,4,MAHAGAMA,GEN,TAMIJ UDDIN,M,,NODATA,IND,3853
Bihar,1980,164,5,MAHAGAMA,GEN,ANWARUL,M,,NODATA,INC(U),2981
Bihar,1980,164,6,MAHAGAMA,GEN,BATESHWAR SINGH,M,,NODATA,IND,2841
Bihar,1980,164,7,MAHAGAMA,GEN,ADHIK LAL YADAV,M,,NODATA,BJP,1573
Bihar,1980,164,8,MAHAGAMA,GEN,BUDHINATH RAM,M,,NODATA,IND,950
Bihar,1980,164,9,MAHAGAMA,GEN,SUVODH JHA,M,,NODATA,IND,894
Bihar,1980,164,10,MAHAGAMA,GEN,PURAN MANDAL,M,,NODATA,IND,541
Bihar,1980,165,1,PIRPAINTI,GEN,DILIP KUMAR SINHA,M,,NODATA,INC,31270
Bihar,1980,165,2,PIRPAINTI,GEN,AMBIKA PRASAD,M,,NODATA,CPI,28539
Bihar,1980,165,3,PIRPAINTI,GEN,SHOBHA KANT MANDAL,M,,NODATA,JNP(SC),15140
Bihar,1980,165,4,PIRPAINTI,GEN,BANSHIDHAR OJHA,M,,NODATA,BJP,1537
Bihar,1980,165,5,PIRPAINTI,GEN,KAVIRAJ VIDYA NARAYAN SINGH,M,,NODATA,JNP,832
Bihar,1980,165,6,PIRPAINTI,GEN,PRASAD URAON,M,,NODATA,IND,808
Bihar,1980,165,7,PIRPAINTI,GEN,RAM SARUP MAHARAJ,M,,NODATA,IND,468
Bihar,1980,165,8,PIRPAINTI,GEN,RANJEET GOSWAMI,M,,NODATA,IND,417
Bihar,1980,165,9,PIRPAINTI,GEN,SHRIKANT PANDEY,M,,NODATA,JNP(SR),287
Bihar,1980,166,1,COLGONG,GEN,SADANAND SINGH,M,,NODATA,INC,51168
Bihar,1980,166,2,COLGONG,GEN,JAGESHWAR MANDAL,M,,NODATA,JNP(SC),12634
Bihar,1980,166,3,COLGONG,GEN,JAGDISH SINGH,M,,NODATA,CPI,11475
Bihar,1980,166,4,COLGONG,GEN,BALRAM CHAND GHOSH,M,,NODATA,BJP,11267
Bihar,1980,166,5,COLGONG,GEN,SULEMAN MANSOOR,M,,NODATA,IND,998
Bihar,1980,166,6,COLGONG,GEN,RAM SWARUP MISHRA,M,,NODATA,JNP(SR),383
Bihar,1980,166,7,COLGONG,GEN,ILYAS KHAN,M,,NODATA,IND,211
Bihar,1980,167,1,NATHNAGAR,GEN,TALIB ANSARI,M,,NODATA,INC,23874
Bihar,1980,167,2,NATHNAGAR,GEN,CHUNCHUN PRASAD YADAV,M,,NODATA,IND,21192
Bihar,1980,167,3,NATHNAGAR,GEN,SUDHA SHRIVASTAVA,F,,NODATA,JNP(SC),17010
Bihar,1980,167,4,NATHNAGAR,GEN,PRABHASH CHANDRA TIWARY,M,,NODATA,BJP,7403
Bihar,1980,167,5,NATHNAGAR,GEN,JAGDISH KUMAR DAS,M,,NODATA,IND,3325
Bihar,1980,167,6,NATHNAGAR,GEN,NEJAMUDDIN,M,,NODATA,IND,2253
Bihar,1980,167,7,NATHNAGAR,GEN,GOVIND MANDAL,M,,NODATA,JNP(SR),537
Bihar,1980,167,8,NATHNAGAR,GEN,SUBHAS CHANDRA PANDEY,M,,NODATA,JNP,478
Bihar,1980,167,9,NATHNAGAR,GEN,RADHE LAL SAH,M,,NODATA,INC(U),268
Bihar,1980,168,1,BHAGALPUR,GEN,SHEO CHANDRA JHA,M,,NODATA,INC,24347
Bihar,1980,168,2,BHAGALPUR,GEN,BANARSI PRASAD GUPTA,M,,NODATA,JNP(SC),21034
Bihar,1980,168,3,BHAGALPUR,GEN,VIJAY KUMAR MITRA,M,,NODATA,BJP,12455
Bihar,1980,168,4,BHAGALPUR,GEN,RANG NATH KAUSHIK,M,,NODATA,IND,522
Bihar,1980,168,5,BHAGALPUR,GEN,ADITYA NARAYAN SAH,M,,NODATA,IND,425
Bihar,1980,168,6,BHAGALPUR,GEN,SHYAM SUNDER SINGH,M,,NODATA,INC(U),400
Bihar,1980,168,7,BHAGALPUR,GEN,SATYA BHAMA SINHA,F,,NODATA,JNP(SR),303
Bihar,1980,168,8,BHAGALPUR,GEN,SHYAM SUNDER PANDEY,M,,NODATA,IND,164
Bihar,1980,168,9,BHAGALPUR,GEN,RADHA NAND PRA. SARSWATI,M,,NODATA,IND,143
Bihar,1980,168,10,BHAGALPUR,GEN,SADHO PRASAD SAH,M,,NODATA,IND,114
Bihar,1980,169,1,GOPALPUR,GEN,MADAN PRASAD SINGH,M,,NODATA,INC,24156
Bihar,1980,169,2,GOPALPUR,GEN,MANIRAM SINGH,M,,NODATA,CPI,15289
Bihar,1980,169,3,GOPALPUR,GEN,YUDHISHTHIR MANDAL,M,,NODATA,JNP(SC),11321
Bihar,1980,169,4,GOPALPUR,GEN,ANIL PRASAD YADAV,M,,NODATA,BJP,11224
Bihar,1980,169,5,GOPALPUR,GEN,SURESH PRASAD SINGH,M,,NODATA,IND,3466
Bihar,1980,169,6,GOPALPUR,GEN,RAGHU NANDAN YADAV,M,,NODATA,IND,2972
Bihar,1980,169,7,GOPALPUR,GEN,VISHNUDEO YADAV,M,,NODATA,INC(U),1476
Bihar,1980,169,8,GOPALPUR,GEN,SANTOSH KUMAR SARARF,M,,NODATA,IND,569
Bihar,1980,169,9,GOPALPUR,GEN,SHYAM KISHOR YADAV,M,,NODATA,JNP(SR),353
Bihar,1980,169,10,GOPALPUR,GEN,JAGDISH PRASAD KADIA,M,,NODATA,IND,229
Bihar,1980,170,1,BIHPUR,GEN,RAJENDRA PRASAD SHARMA,M,,NODATA,INC,26316
Bihar,1980,170,2,BIHPUR,GEN,VRAHMA DEO MANDAL,M,,NODATA,BJP,17434
Bihar,1980,170,3,BIHPUR,GEN,RAFIQUE UDDIN MATAWALA,M,,NODATA,IND,9593
Bihar,1980,170,4,BIHPUR,GEN,PURUSHOTAM KUMAR,M,,NODATA,JNP(SC),7228
Bihar,1980,170,5,BIHPUR,GEN,SITARAM SINGH AZAD,M,,NODATA,CPI,6946
Bihar,1980,170,6,BIHPUR,GEN,RAM BRIKSHA KUMAR,M,,NODATA,JNP,1614
Bihar,1980,170,7,BIHPUR,GEN,VISHESHVAR YADAV,M,,NODATA,JNP(SR),1096
Bihar,1980,170,8,BIHPUR,GEN,RAMA SHANKAR PRASAD DEO,M,,NODATA,IND,439
Bihar,1980,170,9,BIHPUR,GEN,KISHOR K. YADAV,M,,NODATA,IND,303
Bihar,1980,171,1,SULTANGANJ,SC,NAND KUMAR MANJHI,M,,NODATA,INC,26117
Bihar,1980,171,2,SULTANGANJ,SC,FANINDRA CHOUDHARY,M,,NODATA,JNP(SC),16380
Bihar,1980,171,3,SULTANGANJ,SC,JAGDISH MANJHI,M,,NODATA,CPI,15072
Bihar,1980,171,4,SULTANGANJ,SC,GOVIND DAS SHASTRI,M,,NODATA,IND,6113
Bihar,1980,171,5,SULTANGANJ,SC,NARSINGH PRA MANDAL,M,,NODATA,BJP,3887
Bihar,1980,171,6,SULTANGANJ,SC,NARESH MOHAN DAS,M,,NODATA,JNP,1678
Bihar,1980,171,7,SULTANGANJ,SC,JAI PRAKASH GAUTAM,M,,NODATA,JNP(SR),550
Bihar,1980,171,8,SULTANGANJ,SC,JAG MOHAN DAS,M,,NODATA,IND,367
Bihar,1980,171,9,SULTANGANJ,SC,BHAJANO DAS ALIAS BHAJNARAIN JI,M,,NODATA,IND,265
Bihar,1980,171,10,SULTANGANJ,SC,DRAUPADI DEVI,F,,NODATA,IND,245
Bihar,1980,171,11,SULTANGANJ,SC,MOTI LAL DAS,M,,NODATA,IND,205
Bihar,1980,172,1,AMARPUR,GEN,NIL MOHAN SINGH,M,,NODATA,INC,24912
Bihar,1980,172,2,AMARPUR,GEN,DHIRENDRA PRASAD YADAV,M,,NODATA,JNP(SC),21912
Bihar,1980,172,3,AMARPUR,GEN,JANARDHAN YADAV,M,,NODATA,BJP,14063
Bihar,1980,172,4,AMARPUR,GEN,MAKESHWAR PRASAD SINGH,M,,NODATA,CPI,7105
Bihar,1980,172,5,AMARPUR,GEN,NAND KISHOR SINGH,M,,NODATA,JNP,3865
Bihar,1980,172,6,AMARPUR,GEN,BALRAM RAI,M,,NODATA,INC(U),2075
Bihar,1980,172,7,AMARPUR,GEN,ISLAMUDDIN,M,,NODATA,IND,1829
Bihar,1980,172,8,AMARPUR,GEN,BANARSI DAS,M,,NODATA,IND,1441
Bihar,1980,172,9,AMARPUR,GEN,SHRI KANT THAKUR,M,,NODATA,JNP(SR),1261
Bihar,1980,172,10,AMARPUR,GEN,RIYAZUDDIN,M,,NODATA,IND,499
Bihar,1980,172,11,AMARPUR,GEN,SHREEDHAR PRASAD SINGH,M,,NODATA,IND,495
Bihar,1980,172,12,AMARPUR,GEN,JALDHAR MANDAL,M,,NODATA,IND,431
Bihar,1980,173,1,DHURAIYA,SC,NARESH DAS,M,,NODATA,CPI,28696
Bihar,1980,173,2,DHURAIYA,SC,RAMRUP HARIZAN,M,,NODATA,INC,22251
Bihar,1980,173,3,DHURAIYA,SC,RAM CHANDRA BHANU,M,,NODATA,JNP(SC),21900
Bihar,1980,174,1,BANKA,GEN,THAKUR KAMAKHAYS PRASAD SINGH,M,,NODATA,INC,29552
Bihar,1980,174,2,BANKA,GEN,SIDESHWAR PRASAD SINGH,M,,NODATA,JNP,9689
Bihar,1980,174,3,BANKA,GEN,MANI MOHAN YADAV,M,,NODATA,CPI,8892
Bihar,1980,174,4,BANKA,GEN,UTENDRA PRASAD MANDAL,M,,NODATA,BJP,4546
Bihar,1980,174,5,BANKA,GEN,SACHIDAN SINGH,M,,NODATA,JNP(SC),3244
Bihar,1980,174,6,BANKA,GEN,NARSINGH PRASAD CHOUDHRY,M,,NODATA,INC(U),939
Bihar,1980,174,7,BANKA,GEN,DAROGI ALI,M,,NODATA,IND,673
Bihar,1980,174,8,BANKA,GEN,SALENDRA KUMAR JHA,M,,NODATA,IND,484
Bihar,1980,174,9,BANKA,GEN,BRAJ MOHAN SINGH,M,,NODATA,IND,366
Bihar,1980,175,1,BELHAR,GEN,CHANDRA MAULESHWAR SINGH (LALLAN),M,,NODATA,IND,20939
Bihar,1980,175,2,BELHAR,GEN,CHATURBHUJ PRASAD SINGH,M,,NODATA,JNP(SC),13082
Bihar,1980,175,3,BELHAR,GEN,SHAKUNTALA DEVI,F,,NODATA,INC,9771
Bihar,1980,175,4,BELHAR,GEN,BHOLA YADAV,M,,NODATA,JNP(SR),4299
Bihar,1980,175,5,BELHAR,GEN,NAND KISHOR PANDIT,M,,NODATA,IND,3229
Bihar,1980,175,6,BELHAR,GEN,VIJAY NARAIN KAPRI,M,,NODATA,INC(U),2692
Bihar,1980,175,7,BELHAR,GEN,DINESH PRASAD SINGH,M,,NODATA,BJP,2174
Bihar,1980,175,8,BELHAR,GEN,SIYA RAM RAI,M,,NODATA,IND,1914
Bihar,1980,175,9,BELHAR,GEN,SAHDEO PANDIT,M,,NODATA,IND,1354
Bihar,1980,175,10,BELHAR,GEN,VINAY MADAL,M,,NODATA,IND,140
Bihar,1980,175,11,BELHAR,GEN,VINOY KUMAR CHOUBEY,M,,NODATA,IND,110
Bihar,1980,176,1,KATORIA,GEN,SURESH PRASAD YADAV,M,,NODATA,INC(U),25554
Bihar,1980,176,2,KATORIA,GEN,JAI PRAKASH MISHRA,M,,NODATA,INC,14248
Bihar,1980,176,3,KATORIA,GEN,SHYAMA PRASAD SINGH,M,,NODATA,IND,10532
Bihar,1980,176,4,KATORIA,GEN,HIRALAL MANDAL,M,,NODATA,IND,7008
Bihar,1980,176,5,KATORIA,GEN,FATEH BAHADUR SINGH,M,,NODATA,BJP,2089
Bihar,1980,176,6,KATORIA,GEN,GUNESHWAR SINGH,M,,NODATA,JNP(SC),1962
Bihar,1980,176,7,KATORIA,GEN,KRISHNA MOHAN JHA,M,,NODATA,JNP(SR),1595
Bihar,1980,177,1,CHAKAI,GEN,FALGUNI PRASAD YADAV,M,,NODATA,BJP,26285
Bihar,1980,177,2,CHAKAI,GEN,NARENDRA KUMAR SINGH,M,,NODATA,JNP,17911
Bihar,1980,177,3,CHAKAI,GEN,LAL MOHAN PRASAD SINGH,M,,NODATA,INC,14661
Bihar,1980,177,4,CHAKAI,GEN,MAHESH PRASAD SIGH,M,,NODATA,INC(U),6874
Bihar,1980,177,5,CHAKAI,GEN,BRAHAMDEO SINGH,M,,NODATA,IND,1093
Bihar,1980,177,6,CHAKAI,GEN,HARGAURI SHARAN SAHAYA,M,,NODATA,IND,370
Bihar,1980,177,7,CHAKAI,GEN,GITANANDAN SINGH,M,,NODATA,JNP(SC),325
Bihar,1980,178,1,JHAJHA,GEN,SHIV NANDAN PRASAD,M,,NODATA,INC,20413
Bihar,1980,178,2,JHAJHA,GEN,SHIV NANDAN JHA,M,,NODATA,JNP(SC),12701
Bihar,1980,178,3,JHAJHA,GEN,SHRI KRISHNA SINGH,M,,NODATA,JNP,11872
Bihar,1980,178,4,JHAJHA,GEN,MAHMAD QAMRUL HAUDA,M,,NODATA,IND,7234
Bihar,1980,178,5,JHAJHA,GEN,MOHMAD SALIM ANSARI,M,,NODATA,IND,334
Bihar,1980,178,6,JHAJHA,GEN,SAHDEO YADAV,M,,NODATA,IND,286
Bihar,1980,179,1,TARAPUR,GEN,NARAYAN YADAV,M,,NODATA,CPI,17711
Bihar,1980,179,2,TARAPUR,GEN,TARNI PRASAD SINGH,M,,NODATA,INC,15161
Bihar,1980,179,3,TARAPUR,GEN,RAVINDRA NATH SINGH,M,,NODATA,JNP,10795
Bihar,1980,179,4,TARAPUR,GEN,SUKMI CHOU,M,,NODATA,IND,10733
Bihar,1980,179,5,TARAPUR,GEN,RAJENDRA PRASAD BHAGAT,M,,NODATA,INC(U),7066
Bihar,1980,179,6,TARAPUR,GEN,ARVIND PANJIARA,M,,NODATA,JNP(SC),5787
Bihar,1980,179,7,TARAPUR,GEN,KAUSHILYA DEVI,F,,NODATA,JNP(SR),5337
Bihar,1980,179,8,TARAPUR,GEN,CHHATRAPATI MANDAL,M,,NODATA,SSD,4243
Bihar,1980,179,9,TARAPUR,GEN,JAI KISHORE SINGH,M,,NODATA,BJP,1155
Bihar,1980,179,10,TARAPUR,GEN,TARKESHWAR SINGH,M,,NODATA,IND,773
Bihar,1980,179,11,TARAPUR,GEN,RAVINDRANATH JHA,M,,NODATA,IND,501
Bihar,1980,179,12,TARAPUR,GEN,MAHESH JHA,M,,NODATA,IND,214
Bihar,1980,179,13,TARAPUR,GEN,KUMAR RAJIV,M,,NODATA,IND,203
Bihar,1980,179,14,TARAPUR,GEN,BINDESHWARI YADAV,M,,NODATA,IND,154
Bihar,1980,179,15,TARAPUR,GEN,VIJOY NARAYAN PRASHANT,M,,NODATA,IND,87
Bihar,1980,179,16,TARAPUR,GEN,ANRODH SHARMA,M,,NODATA,IND,68
Bihar,1980,180,1,KHARAGPUR,GEN,JAI PRA. NA. YADAV,M,,NODATA,JNP(SC),17318
Bihar,1980,180,2,KHARAGPUR,GEN,SADANAND SINGH,M,,NODATA,INC,15414
Bihar,1980,180,3,KHARAGPUR,GEN,SHAM SHER JANG BAHADUR SINGH,M,,NODATA,JNP,11986
Bihar,1980,180,4,KHARAGPUR,GEN,DASRATH SINGH,M,,NODATA,CPM,9143
Bihar,1980,180,5,KHARAGPUR,GEN,SUKHDER YADAV,M,,NODATA,SUC,8222
Bihar,1980,180,6,KHARAGPUR,GEN,CHAND SHEKHAR SINGH,M,,NODATA,IND,6878
Bihar,1980,180,7,KHARAGPUR,GEN,SRI NARAYAN SAH,M,,NODATA,IND,2866
Bihar,1980,180,8,KHARAGPUR,GEN,DUKH MOHAN PD.,M,,NODATA,JNP(SR),2544
Bihar,1980,180,9,KHARAGPUR,GEN,SAHDEO SAH,M,,NODATA,BJP,2384
Bihar,1980,180,10,KHARAGPUR,GEN,KISHUN YADAV,M,,NODATA,IND,536
Bihar,1980,180,11,KHARAGPUR,GEN,RAMA NAND SINGH,M,,NODATA,IND,224
Bihar,1980,181,1,PARBATTA,GEN,RAM CHANDRA MISHRA,M,,NODATA,INC,43904
Bihar,1980,181,2,PARBATTA,GEN,NAYEEM AKHTAR,M,,NODATA,JNP(SC),19060
Bihar,1980,181,3,PARBATTA,GEN,SURESH YADAV,M,,NODATA,INC(U),10841
Bihar,1980,181,4,PARBATTA,GEN,ANIL KUMAR DEEPAK,M,,NODATA,BJP,4584
Bihar,1980,181,5,PARBATTA,GEN,KRISHNA KANT SINGH,M,,NODATA,CPM,4274
Bihar,1980,181,6,PARBATTA,GEN,YADUNANDAN PRASAD MANDAL,M,,NODATA,IND,3427
Bihar,1980,181,7,PARBATTA,GEN,BHUNESWAR MANDAL,M,,NODATA,IND,2010
Bihar,1980,181,8,PARBATTA,GEN,JAGESHWAR SINGH BHOODANI,M,,NODATA,IND,343
Bihar,1980,181,9,PARBATTA,GEN,FULESHWARI PRASAD CHAURASIA,M,,NODATA,JNP(SR),339
Bihar,1980,181,10,PARBATTA,GEN,RAHIM PAHALWAN,M,,NODATA,IND,301
Bihar,1980,181,11,PARBATTA,GEN,JAGDISH PASWAN,M,,NODATA,IND,263
Bihar,1980,181,12,PARBATTA,GEN,AMAR NATH BHARTI,M,,NODATA,IND,194
Bihar,1980,181,13,PARBATTA,GEN,RAS NARAYAN SINGH,M,,NODATA,IND,140
Bihar,1980,181,14,PARBATTA,GEN,KAUSHAL KISHOR SINGH,M,,NODATA,IND,121
Bihar,1980,181,15,PARBATTA,GEN,TRIVENI KUMAR,M,,NODATA,JNP,117
Bihar,1980,181,16,PARBATTA,GEN,JAMALUDDIN AHMED,M,,NODATA,IND,109
Bihar,1980,181,17,PARBATTA,GEN,DEO NARAYAN PRASAD YADAV,M,,NODATA,IND,106
Bihar,1980,181,18,PARBATTA,GEN,KEDAR NATH CHAUDHARY AZAD,M,,NODATA,IND,64
